player_id,F_name,L_Name,position,height,weight,birth_year,college,draft_round,draft_position,draft_year,current_salary
21133,James,Starks,RB,,203,1986,Buffalo,6,193,2010,
21236,Travis,Stephens,RB,,194,1978,Tennessee,4,119,2002,
21238,LaRod,Stephens-Howling,RB,,180,1987,Pittsburgh,7,240,2009,
21247,Syndric,Steptoe,WR,,190,1984,Arizona,7,234,2007,
21249,Neal,Sterling,WR,,235,1988,Monmouth,7,220,2015,
21258,Craig,Stevens,TE,,255,1984,California,3,85,2008,
21262,Jerramy,Stevens,TE,,260,1979,Washington,1,28,2002,
21278,ArDarius,Stewart,WR,,204,1993,Alabama,3,79,2017,"465,000"
21291,Jonathan,Stewart,RB,,235,1987,Oregon,1,13,2008,"1,100,000"
21301,Tony,Stewart,TE,,260,1979,Penn St.,5,147,2001,
21319,Kenny,Stills,WR,,194,1992,Oklahoma,5,144,2013,"1,975,000"
21332,Shyrone,Stith,RB,,206,1978,Virginia Tech,7,243,2000,
21340,Luke,Stocker,TE,,255,1988,Tennessee,4,104,2011,"1,700,000"
21397,Maurice,Stovall,WR,,215,1985,Notre Dame,3,90,2006,
21429,Devin,Street,WR,,198,1991,Pittsburgh,5,146,2014,
21431,Tommy,Streeter,WR,,219,1989,Miami (FL),6,198,2012,
21460,Jaelen,Strong,WR,6-3,215,1994,Arizona St.,3,70,2015,"644,705"
21474,Sammie,Stroughter,WR,,182,1986,Oregon St.,7,233,2009,
21486,Chansi,Stuckey,WR,,182,1983,Clemson,7,235,2007,
21508,Caleb,Sturgis,K,5-10,188,1989,Florida,5,166,2013,"900,000"
21521,Ryan,Succop,K,,215,1986,South Carolina,7,256,2009,"2,400,000"
21530,Lee,Suggs,RB,,205,1980,Virginia Tech,4,115,2003,
21575,Frank,Summers,RB,,240,1985,UNLV,5,169,2009,
21596,Vinny,Sutherland,WR,,188,1978,Purdue,5,136,2001,
21622,Geoff,Swaim,TE,,250,1993,Texas,7,246,2015,"615,000"
21625,Brett,Swain,WR,,200,1985,San Diego St.,7,217,2008,
21647,Limas,Sweed,WR,,220,1984,Texas,2,53,2008,
21681,Ryan,Switzer,WR,,181,1994,North Carolina,4,133,2017,"465,000"
21703,Quinn,Sypniewski,TE,,265,1982,Colorado,5,166,2006,
21742,Lorenzo,Taliaferro,RB,6-0,229,1991,Coastal Carolina,4,138,2014,
21758,Jacob,Tamme,TE,6-4,234,1985,Kentucky,4,127,2008,
21763,Ryan,Tannehill,QB,,220,1988,Texas A&M;,1,8,2012,"17,975,000"
21773,Jay,Tant,TE,,254,1977,Northwestern,5,164,2000,
21795,Ben,Tate,RB,,214,1988,Auburn,2,58,2010,
21796,Brandon,Tate,WR,,195,1987,North Carolina,3,83,2009,"900,000"
21799,Golden,Tate,WR,,195,1988,Notre Dame,2,60,2010,"6,000,000"
21833,Chester,Taylor,RB,,213,1979,Toledo,6,207,2002,
21841,Courtney,Taylor,WR,,204,1984,Auburn,6,197,2007,
21860,Jamaar,Taylor,WR,,197,1981,Notre Dame,6,168,2004,
21893,Ryan,Taylor,TE,,250,1987,North Carolina,7,218,2011,
21897,Stepfan,Taylor,RB,,214,1991,Stanford,5,140,2013,
21900,Taywan,Taylor,WR,,203,1995,West. Kentucky,3,72,2017,"465,000"
21905,Travis,Taylor,WR,,210,1979,Florida,1,10,2000,
21906,Trent,Taylor,WR,,181,1994,Louisiana Tech,5,177,2017,"465,000"
21908,Tyrod,Taylor,QB,,221,1989,Virginia Tech,6,180,2011,"7,500,000"
21925,Tim,Tebow,QB,,236,1987,Florida,1,25,2010,
21932,Randall,Telfer,TE,,242,1992,USC,6,198,2015,"540,000"
21949,David,Terrell,WR,,215,1979,Michigan,1,8,2001,
21996,Tyler,Thigpen,QB,,235,1984,Coastal Carolina,7,217,2007,
22001,Anthony,Thomas,RB,,228,1977,Michigan,2,38,2001,
22024,Daniel,Thomas,RB,6-0,225,1987,Kansas St.,2,62,2011,
22026,David,Thomas,TE,,240,1983,Texas,3,86,2006,
22027,De'Anthony,Thomas,RB,,174,1993,Oregon,4,124,2014,"690,000"
22029,Demaryius,Thomas,WR,,229,1987,Georgia Tech,1,22,2010,
22032,Devin,Thomas,WR,,215,1986,Michigan St.,2,34,2008,
22075,Julius,Thomas,TE,,251,1988,Portland St.,4,129,2011,
22087,Logan,Thomas,QB,,248,1991,Virginia Tech,4,120,2014,"700,000"
22090,Marcus,Thomas,RB,,215,1984,Texas-El Paso,5,166,2008,
22095,Michael,Thomas,WR,,212,1993,Ohio St.,2,47,2016,"682,681"
22097,Mike,Thomas,WR,,187,1987,Arizona,4,107,2009,
22098,Mike,Thomas,WR,,197,1994,Southern Miss,6,206,2016,"412,941"
22122,Sloan,Thomas,WR,,200,1981,Texas,7,211,2004,
22162,Chris,Thompson,RB,,195,1990,Florida St.,5,154,2013,"382,942"
22217,Taylor,Thompson,TE,,259,1989,SMU,5,145,2012,
22257,Craphonso,Thorpe,WR,,187,1983,Florida St.,4,116,2005,
22362,Jordan,Todman,RB,,195,1990,Connecticut,6,183,2011,
22364,LaBrandon,Toefield,RB,,232,1980,LSU,4,132,2003,
22371,Levine,Toilolo,TE,,260,1991,Stanford,4,133,2013,"1,500,000"
22399,LaDainian,Tomlinson,RB,,221,1979,TCU,1,5,2001,
22419,Nick,Toon,WR,,215,1988,Wisconsin,4,122,2012,
22421,Tim,Toone,WR,,185,1985,,7,255,2010,
22426,Ryan,Torain,RB,6-0,213,1986,Arizona St.,5,139,2008,
22494,Laquon,Treadwell,WR,,221,1995,Mississippi,1,23,2016,"901,590"
22528,Ben,Troupe,TE,,262,1982,Florida,2,40,2004,
22534,Mitch,Trubisky,QB,,222,1994,North Carolina,1,2,2017,"465,000"
22586,Marques,Tuiasosopo,QB,,220,1979,Washington,2,59,2001,
22612,Robert,Turbin,RB,,222,1989,Utah St.,4,106,2012,"800,000"
22656,Michael,Turner,RB,5-10,237,1982,Northern Illinois,5,154,2004,
22661,Patrick,Turner,WR,6-5,221,1987,USC,3,87,2009,
22707,David,Tyree,WR,6-0,205,1980,Syracuse,6,211,2003,
22743,Tiquan,Underwood,WR,,175,1987,Rutgers,7,253,2009,
22744,Harvey,Unga,RB,,237,1987,,7,1,2010,
22783,C.J.,Uzomah,TE,,262,1992,Auburn,5,157,2015,"615,000"
22826,Bradlee,Van,QB,6-2,220,1980,Colorado St.,7,250,2004,
22850,Nick,Vannett,TE,,256,1993,Ohio St.,3,94,2016,"562,000"
22910,Shane,Vereen,RB,,200,1989,California,2,56,2011,"2,150,000"
22931,Michael,Vick,QB,,215,1980,Virginia Tech,1,1,2001,
23015,Bobby,Wade,WR,,193,1981,Arizona,5,139,2003,
23066,Clive,Walford,TE,6-4,254,1991,Miami (FL),3,68,2015,"710,646"
23068,Aaron,Walker,TE,,252,1980,Florida,5,161,2003,
23085,Delanie,Walker,TE,,241,1984,Central Missouri St.,6,175,2006,"4,200,000"
23102,Javon,Walker,WR,,220,1978,Florida St.,1,20,2002,
23158,Mike,Wallace,WR,,180,1986,Mississippi,3,84,2009,"4,750,000"
23164,Seneca,Wallace,QB,,196,1980,Iowa St.,4,110,2003,
23167,Taco,Wallace,WR,,190,1981,Kansas St.,7,224,2003,
23169,Darren,Waller,WR,6-7,242,1992,Georgia Tech,6,204,2015,
23184,Blair,Walsh,K,,186,1990,Georgia,6,175,2012,"800,000"
23192,Andrew,Walter,QB,,230,1982,Arizona St.,3,69,2005,
23196,Kevin,Walter,WR,6-3,221,1981,East. Michigan,7,255,2003,
23211,Troy,Walters,WR,5-7,172,1976,Stanford,5,165,2000,
23244,Derrick,Ward,RB,,233,1980,Fresno St.,7,235,2004,
23267,Spencer,Ware,RB,5-10,229,1991,LSU,6,194,2013,"1,300,000"
23295,Paris,Warren,WR,6-0,213,1982,Utah,7,225,2005,
23302,Peter,Warrick,WR,5-11,192,1977,Florida St.,1,4,2000,
23314,Chauncey,Washington,RB,,221,1985,USC,7,213,2008,
23325,DeAndre,Washington,RB,,199,1993,Texas Tech,5,143,2016,"540,000"
23329,Dwayne,Washington,RB,,221,1994,Washington,7,236,2016,"540,000"
23343,Kelley,Washington,WR,,218,1979,Tennessee,3,65,2003,
23345,Leon,Washington,RB,,210,1982,Florida St.,4,117,2006,
23393,Sammy,Watkins,WR,,211,1993,Clemson,1,4,2014,
23394,Todd,Watkins,WR,,185,1983,BYU,7,218,2006,
23397,Ben,Watson,TE,,255,1980,Duke,1,32,2004,"1,250,000"
23402,Deshaun,Watson,QB,,221,1995,Clemson,1,12,2017,"465,000"
23436,Darius,Watts,WR,,190,1981,Marshall,2,54,2004,
23449,Reggie,Wayne,WR,,198,1978,Miami (FL),1,30,2001,
23493,Jeff,Webb,WR,,200,1982,San Diego St.,6,190,2006,
23495,Joe,Webb,WR,6-4,220,1986,Ala-Birmingham,6,199,2010,"900,000"
23527,Brandon,Weeden,QB,,221,1983,Oklahoma St.,1,22,2012,
23551,Chris,Weinke,QB,6-4,232,1972,Florida St.,4,106,2001,
23582,Beanie,Wells,RB,,235,1988,Ohio St.,1,31,2009,
23590,Jonathan,Wells,RB,,252,1979,Ohio St.,4,99,2002,
23623,Carson,Wentz,QB,,237,1992,North Dakota St.,1,2,2016,"1,662,561"
23658,Terrance,West,RB,,225,1991,Towson,3,94,2014,"1,797,000"
23662,Brian,Westbrook,RB,,200,1979,Villanova,3,91,2002,
23665,Dede,Westbrook,WR,,178,1993,Oklahoma,4,110,2017,"348,000"
23691,James,Whalen,TE,,244,1977,Kentucky,5,157,2000,
23694,Ryan,Whalen,WR,,204,1989,Stanford,6,167,2011,
23701,Austin,Wheatley,TE,,254,1977,Iowa,5,158,2000,
23705,Markus,Wheaton,WR,,189,1991,Oregon St.,3,79,2013,"3,000,000"
23761,Dez,White,WR,,215,1979,Georgia Tech,3,69,2000,
23774,James,White,RB,,204,1992,Wisconsin,4,130,2014,"690,000"
23781,Johnny,White,RB,,200,1988,North Carolina,5,133,2011,
23782,Jordan,White,WR,,208,1988,West. Michigan,7,244,2012,
23784,Kevin,White,WR,,210,1992,West Virginia,1,7,2015,"615,000"
23787,LenDale,White,RB,,240,1984,USC,2,45,2006,
23798,Pat,White,WR,,190,1986,West Virginia,2,44,2009,
23810,Roddy,White,WR,,201,1981,Ala-Birmingham,1,27,2005,
23835,Charlie,Whitehurst,QB,,220,1982,Clemson,3,81,2006,
23932,Michael,Wiley,RB,,200,1978,Ohio St.,5,144,2000,
23933,Ernest,Wilford,WR,,218,1979,Virginia Tech,4,120,2004,
23980,Andre,Williams,RB,5-11,230,1992,Boston Col.,4,113,2014,"527,644"
23994,Brandon,Williams,WR,,175,1984,Wisconsin,3,84,2006,
24008,Cadillac,Williams,RB,,217,1982,Auburn,1,5,2005,
24012,Chad,Williams,WR,6-1,204,1994,Grambling St.,3,98,2017,"465,000"
24029,D.J.,Williams,TE,,236,1988,Arkansas,5,141,2011,
24030,Damian,Williams,WR,,190,1988,USC,3,77,2010,
24043,DeAngelo,Williams,RB,,210,1983,Memphis,1,27,2006,
24046,Demetrius,Williams,WR,,190,1983,Oregon,4,111,2006,
24049,Derrick,Williams,WR,,197,1986,Penn St.,3,82,2009,
24054,Domanick,Williams,RB,5-9,216,1980,LSU,4,101,2003,
24062,Eddie,Williams,RB,,235,1987,Idaho,7,221,2009,
24086,Harry,Williams,WR,,180,1982,Tuskegee,7,240,2005,
24100,Jamaal,Williams,RB,,212,1995,BYU,4,134,2017,"465,000"
24107,James,Williams,WR,,186,1978,Marshall,6,175,2000,
24111,Javarris,Williams,RB,,220,1986,Tennessee St.,7,212,2009,
24135,Jonathan,Williams,RB,5-11,220,1994,Arkansas,5,156,2016,
24142,Karlos,Williams,RB,6-1,225,1993,Florida St.,5,155,2015,
24148,Kerwynn,Williams,RB,5-8,196,1991,Utah St.,7,230,2013,"690,000"
24157,Kyle,Williams,WR,,185,1988,Arizona St.,6,206,2010,
24178,Maxx,Williams,TE,6-4,250,1994,Minnesota,2,55,2015,"803,431"
24182,Michael,Williams,TE,,269,1990,Alabama,7,211,2013,
24188,Mike,Williams,WR,6-5,229,1984,USC,1,10,2005,
24189,Mike,Williams,WR,,204,1987,Syracuse,4,101,2010,
24190,Mike,Williams,WR,,218,1994,Clemson,1,7,2017,"465,000"
24199,Paul,Williams,WR,,205,1983,Fresno St.,3,80,2007,
24213,Reggie,Williams,WR,,225,1983,Washington,1,9,2004,
24233,Roy,Williams,WR,,210,1981,Texas,1,7,2004,
24234,Roydell,Williams,WR,,192,1981,Tulane,4,136,2005,
24235,Ryan,Williams,RB,,205,1990,Virginia Tech,2,38,2011,
24257,Terrance,Williams,WR,,208,1989,Baylor,3,74,2013,"1,000,000"
24303,Troy,Williamson,WR,,203,1983,South Carolina,1,7,2005,
24327,Luke,Willson,TE,,252,1990,Rice,5,158,2013,"1,000,000"
24352,Cedrick,Wilson,WR,,183,1978,Tennessee,6,169,2001,
24360,David,Wilson,RB,,205,1991,Virginia Tech,1,32,2012,
24393,Kris,Wilson,TE,,250,1981,Pittsburgh,2,61,2004,
24399,Mark,Wilson,TE,6-6,295,1980,California,5,151,2004,
24400,Marquess,Wilson,WR,6-3,194,1992,Washington St.,7,236,2013,
24413,Quincy,Wilson,RB,,225,1981,West Virginia,7,219,2004,
24421,Russell,Wilson,QB,5-11,203,1988,Wisconsin,3,75,2012,"12,600,000"
24433,Travis,Wilson,WR,,210,1984,Oklahoma,3,78,2006,
24490,Kellen,Winslow,TE,,254,1983,Miami (FL),1,6,2004,
24497,Jameis,Winston,QB,,232,1994,Florida St.,1,1,2015,"615,000"
24544,Jason,Witten,TE,,257,1982,Tennessee,3,69,2003,"7,400,000"
24565,Garrett,Wolfe,RB,,171,1984,Northern Illinois,3,93,2007,
24644,Rashaun,Woods,WR,,202,1980,Oklahoma St.,1,31,2004,
24649,Robert,Woods,WR,,201,1992,USC,2,41,2013,
24710,George,Wrighster,TE,,260,1981,Oregon,4,104,2003,
24718,Dwayne,Wright,RB,6-0,227,1983,Fresno St.,4,111,2007,
24730,James,Wright,WR,,203,1991,LSU,7,239,2014,
24731,Jarius,Wright,WR,,182,1989,Arkansas,4,118,2012,"2,500,000"
24742,Kendall,Wright,WR,5-10,194,1989,Baylor,1,20,2012,"1,250,000"
24791,Devon,Wylie,WR,,187,1988,Fresno St.,4,107,2012,
24796,DeShawn,Wynn,RB,,232,1983,Florida,7,228,2007,
24801,Milton,Wynn,WR,,207,1978,Washington St.,4,116,2001,
24804,Spergon,Wynn,QB,,226,1978,Minnesota,6,183,2000,
24835,T.J.,Yates,QB,,210,1987,North Carolina,5,152,2011,
24845,T.J.,Yeldon,RB,,221,1993,Alabama,2,36,2015,"972,617"
24921,Titus,Young,WR,,175,1989,Boise St.,2,44,2011,
24924,Vince,Young,QB,,230,1983,Texas,1,3,2006,
24926,Walter,Young,WR,,214,1979,Illinois,7,226,2003,
25013,Keith,Zinger,TE,,250,1984,LSU,7,232,2008,
25034,Greg,Zuerlein,K,,187,1987,Missouri Western St.,6,171,2012,"1,375,000"
